Rank,Industry,Ticker,Relative Strength,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,Diff
1612,Banks - Regional,BSRR,3.64,0.63,0.36,0.32,0.28,0.79,46,25,30,49,61,7.68
1613,Medical Care Facilities,ADUS,3.58,0.63,0.74,0.59,0.32,0.61,46,48,37,22,29,-2.71
1614,Biotechnology,SLNO,3.56,0.64,0.63,0.54,0.6,0.8,46,33,24,92,96,3.7800000000000002
1615,Asset Management,AB,3.56,0.64,0.62,0.38,0.46,0.76,46,43,40,63,85,-0.18999999999999995
1616,Insurance Brokers,CRD-A,3.55,0.58,0.7,0.44,0.26,0.75,46,48,28,15,66,-2.3500000000000005
1617,Utilities - Regulated Water,WTRG,3.54,0.35,0.6,0.55,0.53,0.62,46,55,49,41,73,-7.05
1618,Banks - Regional,BOKF,3.53,0.44,0.38,0.5,0.35,0.75,46,43,53,37,40,-0.1900000000000004
1619,Banks - Regional,RBB,3.51,0.66,0.59,0.32,0.41,0.6,46,45,29,36,19,-1.1500000000000004
1620,Utilities - Regulated Water,MSEX,3.48,0.49,0.82,0.44,0.3,0.4,46,54,20,20,73,-5.91
1621,Lodging,HLT,3.47,0.51,0.58,0.18,0.3,0.78,46,51,43,65,66,-4.4399999999999995
1622,Aerospace & Defense,TXT,3.44,0.42,0.35,0.66,0.24,0.75,46,44,50,41,27,-0.9200000000000004
1623,Auto Parts,AZO,3.42,0.17,0.25,0.41,0.57,0.58,46,49,70,70,82,-3.29
1624,Financial Conglomerates,FRHC,3.42,0.37,0.37,0.57,0.72,0.75,46,54,79,94,95,-6.279999999999999
1625,Consulting Services,CRAI,3.4,0.62,0.42,0.58,0.17,0.47,46,50,57,34,47,-4.140000000000001
1626,Software - Infrastructure,DBX,3.39,0.55,0.5,0.39,0.43,0.68,46,43,50,33,68,-0.4299999999999997
1627,Electronic Components,LFUS,3.39,0.45,0.58,0.32,0.65,0.85,46,70,60,67,18,-17.98
1628,Banks - Regional,HBT,3.39,0.55,0.5,0.37,0.31,0.78,46,48,53,56,74,-2.4499999999999997
1629,Software - Application,KARO,3.38,0.36,0.34,0.58,0.21,0.66,46,53,78,58,79,-5.79
1630,Semiconductors,MCHP,3.37,0.55,0.43,0.46,0.31,0.83,46,42,39,69,11,0.25
1631,Software - Infrastructure,ATEN,3.34,0.49,0.42,0.59,0.49,0.58,46,47,46,70,61,-2.2199999999999998
1632,Aerospace & Defense,EH,3.34,0.57,0.34,0.76,0.43,0.79,46,40,62,49,83,0.9299999999999997
1633,Recreational Vehicles,WGO,3.32,0.7,0.7,0.42,0.34,0.65,46,54,17,3,4,-6.58
1634,Telecom Services,LBTYK,3.3,0.66,0.41,0.36,0.58,0.37,46,38,46,47,39,1.5499999999999998
1635,Oil & Gas Midstream,GLNG,3.3,0.58,0.42,0.45,0.45,0.61,46,27,42,61,81,5.9
1636,Banks - Regional,CZNC,3.28,0.54,0.48,0.4,0.3,0.66,46,40,44,31,56,0.73
1637,Shell Companies,SIMA,3.27,0.65,0.52,0.6,0.54,0.61,46,42,43,50,56,0.10000000000000009
1638,Travel Services,TRIP,3.27,0.63,0.56,0.34,0.29,0.72,46,44,38,61,10,-0.8000000000000003
1639,Home Improvement Retail,HVT,3.26,0.7,0.42,0.27,0.37,0.69,45,30,29,25,21,4.8999999999999995
1640,Steel,SIM,3.26,0.51,0.63,0.49,0.42,0.71,45,32,41,47,74,3.8099999999999996
1641,Airlines,AAL,3.26,0.61,0.71,0.12,0.29,0.66,45,60,21,24,14,-10.49
1642,Beverages - Non-Alcoholic,CCEP,3.25,0.54,0.69,0.5,0.56,0.61,45,47,49,80,84,-2.49
1643,Banks - Regional,AROW,3.23,0.58,0.49,0.31,0.33,0.61,45,43,41,36,43,-0.41999999999999993
1644,Medical Devices,MDT,3.22,0.26,0.23,0.53,0.48,0.59,45,45,57,57,54,-1.19
1645,Banks - Regional,EQBK,3.11,0.51,0.56,0.36,0.01,0.85,45,46,29,21,50,-2.03
1646,Banks - Regional,FITB,3.11,0.53,0.45,0.44,0.21,0.7,45,44,51,50,33,-1.1599999999999997
1647,Building Materials,TTAM,3.09,0.51,0.48,0.27,0.46,0.75,45,51,53,48,52,-4.48
1648,Shell Companies,GPAT,3.05,0.59,0.68,0.78,0.58,0.72,45,42,43,52,59,-0.14000000000000012
1649,Shell Companies,CUB,3.04,0.64,0.7,0.67,0.57,0.9,45,41,42,50,57,0.33999999999999986
1650,REIT - Hotel & Motel,HST,3.04,0.55,0.48,0.38,0.3,0.73,45,46,51,40,29,-2.12
1651,Specialty Industrial Machinery,LXFR,3.03,0.47,0.51,0.49,0.43,0.75,45,62,58,37,32,-12.47
1652,Drug Manufacturers - Specialty & Generic,BGM,3.01,0.46,0.42,0.63,0.53,0.62,45,32,53,39,98,3.69
1653,Credit Services,JCAP,2.99,0.61,0.63,0.39,0.4,0.0,45,49,34,43,52,-3.3899999999999997
1654,Banks - Regional,UVSP,2.95,0.57,0.53,0.33,0.2,0.88,45,51,34,35,79,-4.81
1655,Medical Instruments & Supplies,ISRG,2.95,0.82,0.79,0.37,0.29,0.7,45,47,10,28,72,-2.6899999999999995
1656,Insurance - Specialty,AXS,2.91,0.43,0.37,0.34,0.31,0.7,45,33,41,60,90,3.24
1657,Real Estate Services,SEG,2.91,0.51,0.52,0.33,0.56,0.62,45,46,41,26,16,-2.5300000000000002
1658,Real Estate Services,COMP,2.91,0.6,0.6,0.23,0.74,0.59,45,64,65,83,97,-14.14
1659,Biotechnology,CRMD,2.9,0.59,0.46,0.3,0.56,0.88,45,32,77,91,91,3.7199999999999998
1660,Leisure,PTON,2.88,0.55,0.43,0.65,0.52,0.77,45,66,82,68,94,-15.400000000000002
1661,Aerospace & Defense,LUNR,2.88,0.45,0.54,0.86,0.47,0.7,45,65,42,88,88,-14.490000000000002
1662,Semiconductor Equipment & Materials,UCTT,2.88,0.56,0.52,0.67,0.36,0.52,45,56,47,8,2,-7.86
1663,Shell Companies,LPAA,2.86,0.56,0.57,0.72,0.61,0.56,45,41,43,50,57,-0.16000000000000014
1664,Software - Infrastructure,RBRK,2.85,0.24,0.41,0.61,0.53,0.81,45,68,84,95,97,-16.91
1665,Apparel Retail,BURL,2.83,0.63,0.54,0.26,0.64,0.45,45,40,29,61,46,0.45999999999999996
1666,Medical Instruments & Supplies,LMAT,2.83,0.62,0.57,0.28,0.37,0.42,45,38,32,31,36,1.05
1667,Semiconductors,DIOD,2.83,0.61,0.58,0.41,0.18,0.77,45,56,21,25,6,-8.01
1668,Telecom Services,LBTYA,2.78,0.59,0.43,0.36,0.59,0.35,45,44,50,51,40,-1.5500000000000003
1669,Industrial Distribution,DNOW,2.78,0.68,0.42,0.44,0.59,0.66,45,41,55,42,83,-0.22999999999999998
1670,REIT - Healthcare Facilities,LTC,2.77,0.61,0.56,0.58,0.36,0.66,44,44,54,41,62,-1.4300000000000002
1671,REIT - Retail,WSR,2.76,0.84,0.61,0.22,0.3,0.49,44,22,21,23,48,8.48
1672,Software - Application,ESTC,2.76,0.55,0.57,0.43,0.34,0.58,44,35,31,16,19,2.6799999999999997
1673,Oil & Gas Equipment & Services,SLB,2.76,0.82,0.58,0.43,0.32,0.56,44,26,22,15,21,6.09
1674,Oil & Gas Midstream,EE,2.75,0.45,0.52,0.68,0.42,0.45,44,42,25,55,76,-0.6200000000000001
1675,Oil & Gas Midstream,WES,2.72,0.62,0.53,0.61,0.51,0.53,44,36,48,64,54,2.1
1676,Biotechnology,TECH,2.7,0.59,0.64,0.7,0.56,0.49,44,52,29,17,7,-5.669999999999999
1677,Shell Companies,AAM,2.69,0.58,0.56,0.63,0.61,0.63,44,41,42,49,56,-0.03000000000000025
1678,Specialty Industrial Machinery,GTES,2.68,0.32,0.57,0.41,0.46,0.75,44,73,71,84,67,-22.76
1679,Industrial Distribution,AIT,2.65,0.6,0.51,0.35,0.59,0.51,44,45,55,70,59,-1.8000000000000003
1680,REIT - Office,BXP,2.65,0.54,0.48,0.53,0.29,0.66,44,44,55,27,41,-1.44
1681,Software - Application,MITK,2.58,0.55,0.51,0.33,0.22,0.63,44,47,38,28,14,-3.09
1682,Banks - Regional,SPFI,2.57,0.44,0.48,0.38,0.44,0.81,44,50,55,59,69,-4.59
1683,Diagnostics & Research,DHR,2.55,0.65,0.64,0.65,0.49,0.65,44,38,28,18,23,1.0899999999999999
1684,Asset Management,APAM,2.54,0.58,0.5,0.13,0.4,0.74,44,47,38,66,44,-2.9799999999999995
1685,Utilities - Diversified,AVA,2.52,0.64,0.74,0.6,0.43,0.63,44,47,31,38,79,-3.23
1686,Shell Companies,EQV,2.52,0.83,0.87,0.5,0.41,0.76,44,40,40,50,57,0.04999999999999982
1687,Medical Instruments & Supplies,BLCO,2.51,0.62,0.6,0.4,0.47,0.51,44,30,24,23,7,4.17
1688,Shell Companies,VACH,2.5,0.59,0.53,0.55,0.27,0.64,44,40,42,48,57,-0.009999999999999787
1689,Oil & Gas Equipment & Services,TDW,2.49,0.58,0.38,0.35,0.42,0.61,44,30,51,25,3,4.12
1690,Oil & Gas Refining & Marketing,SUN,2.48,0.76,0.66,0.51,0.5,0.7,44,37,27,42,71,1.48
1691,Banks - Regional,HBNC,2.47,0.57,0.54,0.42,0.36,0.84,44,51,43,36,60,-5.390000000000001
1692,Financial Data & Stock Exchanges,CME,2.46,0.37,0.63,0.56,0.57,0.76,44,51,52,78,90,-5.17
1693,Oil & Gas Midstream,WMB,2.45,0.27,0.22,0.79,0.56,0.65,44,42,67,73,89,-0.9199999999999999
1694,Auto Manufacturers,HMC,2.44,0.65,0.46,0.21,0.51,0.84,44,41,48,55,69,-0.3700000000000001
1695,Building Products & Equipment,ROCK,2.41,0.5,0.57,0.59,0.54,0.65,44,54,47,50,31,-7.140000000000001
1696,Residential Construction,PHM,2.4,0.47,0.22,0.41,0.56,0.71,44,43,68,48,30,-1.2600000000000002
1697,Software - Application,PTC,2.39,0.51,0.5,0.32,0.8,0.72,44,56,65,79,27,-8.75
1698,Shell Companies,MBAV,2.39,0.48,0.58,0.63,0.13,0.77,44,40,33,51,57,0.040000000000000036
1699,REIT - Retail,BRX,2.37,0.46,0.73,0.33,0.45,0.64,44,51,45,45,63,-5.4799999999999995
1700,Residential Construction,GRBK,2.31,0.6,0.34,0.54,0.43,0.67,43,44,67,37,41,-2.06
1701,Banks - Regional,CNOB,2.29,0.46,0.39,0.4,0.22,0.78,43,46,42,27,64,-2.7800000000000002
1702,Household & Personal Products,UL,2.28,0.53,0.8,0.12,0.47,0.59,43,48,31,45,75,-3.9899999999999998
1703,Biotechnology,CAI,2.28,0.54,0.42,0.26,0.51,0.0,43,46,49,43,52,-2.8800000000000003
1704,Resorts & Casinos,MCRI,2.28,0.31,0.22,0.55,0.72,0.69,43,49,77,85,60,-4.370000000000001
1705,Specialty Business Services,RBA,2.23,0.4,0.31,0.19,0.43,0.68,43,45,61,77,89,-2.3400000000000003
1706,Marine Shipping,CCEC,2.21,0.51,0.5,0.54,0.32,0.65,43,55,54,80,76,-7.930000000000001
1707,REIT - Residential,CSR,2.2,0.58,0.66,0.52,0.15,0.78,43,35,23,16,40,1.9500000000000002
1708,Banks - Regional,IBOC,2.19,0.52,0.48,0.36,0.37,0.84,43,46,51,58,58,-3.02
1709,Scientific & Technical Instruments,VNT,2.19,0.49,0.63,0.34,0.62,0.82,43,66,66,71,31,-15.950000000000001
1710,Asset Management,BBDC,2.18,0.69,0.66,0.15,0.32,0.63,43,37,30,53,38,1.1400000000000001
1711,Industrial Distribution,FAST,2.17,0.28,0.24,0.53,0.56,0.57,43,44,73,77,80,-2.04
1712,Financial Data & Stock Exchanges,MSCI,2.14,0.63,0.33,0.32,0.44,0.58,43,24,25,41,59,6.720000000000001
1713,Banks - Regional,QCRH,2.13,0.6,0.52,0.42,0.34,0.6,43,47,41,33,36,-3.3200000000000003
1714,Software - Infrastructure,STRC,2.1,0.61,0.54,0.71,0.0,0.0,43,34,35,43,52,2.1
1715,Insurance - Specialty,ACT,2.08,0.51,0.57,0.33,0.49,0.65,43,48,51,46,79,-3.8499999999999996
1716,Specialty Industrial Machinery,FELE,2.07,0.65,0.63,0.43,0.59,0.47,43,42,33,38,31,-1.1700000000000004
1717,Semiconductor Equipment & Materials,ENTG,2.06,0.55,0.41,0.7,0.29,0.72,43,31,38,8,15,3.17
1718,Banks - Regional,UNTY,2.03,0.46,0.45,0.27,0.22,0.73,43,48,59,75,80,-4.32
1719,Asset Management,OCSL,2.0,0.72,0.73,0.27,0.3,0.5,43,35,21,30,25,1.7
1720,Banks - Regional,NBBK,1.93,0.65,0.48,0.28,0.23,0.75,43,31,26,26,48,3.02
1721,Insurance - Specialty,RDN,1.92,0.53,0.45,0.51,0.34,0.61,43,42,46,34,60,-1.4700000000000002
1722,Banks - Regional,COSO,1.9,0.5,0.31,0.28,0.34,0.0,43,37,37,43,52,0.9999999999999999
1723,Restaurants,MCD,1.89,0.59,0.7,0.36,0.52,0.52,43,40,40,55,75,-0.4600000000000002
1724,REIT - Industrial,TRNO,1.87,0.62,0.63,0.46,0.35,0.67,43,43,28,21,37,-2.04
1725,Residential Construction,DHI,1.84,0.46,0.31,0.36,0.63,0.68,43,51,72,52,23,-5.890000000000001
1726,Shell Companies,ALDF,1.82,0.57,0.7,0.5,0.29,0.75,43,38,39,49,56,0.020000000000000018
1727,Restaurants,QSR,1.77,0.51,0.41,0.68,0.54,0.72,43,40,32,53,57,-0.6800000000000002
1728,Scientific & Technical Instruments,TDY,1.71,0.22,0.18,0.56,0.56,0.59,43,46,68,73,68,-3.3600000000000003
1729,Conglomerates,MATW,1.69,0.6,0.43,0.41,0.33,0.44,43,40,34,46,13,-0.7600000000000002
1730,REIT - Office,PDM,1.68,0.52,0.42,0.57,0.4,0.59,42,43,57,28,20,-2.0
1731,Insurance - Life,MET,1.65,0.48,0.37,0.59,0.36,0.69,42,33,41,28,48,2.06
1732,Packaging & Containers,CCK,1.64,0.67,0.65,0.46,0.11,0.81,42,45,40,59,74,-2.8200000000000003
1733,Banks - Regional,CATY,1.63,0.47,0.42,0.39,0.26,0.84,42,45,50,49,58,-2.8500000000000005
1734,Building Products & Equipment,GFF,1.62,0.55,0.49,0.36,0.6,0.52,42,43,44,72,60,-2.31
1735,Diagnostics & Research,QGEN,1.61,0.45,0.75,0.52,0.59,0.57,42,50,43,73,48,-5.71
1736,Diagnostics & Research,LH,1.59,0.3,0.56,0.49,0.61,0.72,42,62,66,66,71,-14.0
1737,Apparel Manufacturing,GIII,1.57,0.74,0.58,0.47,0.44,0.59,42,47,34,12,28,-3.9899999999999993
1738,Farm & Heavy Construction Machinery,AGCO,1.57,0.57,0.47,0.36,0.58,0.66,42,52,49,74,41,-7.17
1739,Banks - Regional,OBK,1.55,0.6,0.42,0.4,0.29,0.88,42,24,33,57,45,6.4799999999999995
1740,Oil & Gas E&P,BSM,1.52,0.66,0.36,0.74,0.35,0.61,42,31,32,23,60,2.75
1741,Aerospace & Defense,SARO,1.51,0.66,0.66,0.51,0.22,0.76,42,42,29,42,54,-1.9400000000000002
1742,Insurance - Diversified,AIG,1.5,0.36,0.35,0.57,0.23,0.57,42,38,39,39,77,-0.21999999999999997
1743,Lumber & Wood Production,SSD,1.48,0.6,0.6,0.06,0.68,0.65,42,39,36,57,32,-0.6800000000000002
1744,Software - Infrastructure,OSPN,1.48,0.56,0.47,0.54,0.22,0.6,42,45,21,25,59,-2.9899999999999998
1745,Shell Companies,LPBB,1.48,0.54,0.75,0.63,0.44,0.79,42,39,40,48,56,-0.5
1746,Credit Services,ECPG,1.47,0.47,0.64,0.31,0.33,0.83,42,56,27,13,13,-9.59
1747,Travel Services,BKNG,1.45,0.47,0.4,0.4,0.26,0.78,42,44,52,75,89,-2.7199999999999998
1748,Packaged Foods,JBSS,1.45,0.71,0.3,0.54,0.4,0.28,42,9,16,14,11,18.15
1749,REIT - Specialty,IRM,1.44,0.48,0.46,0.61,0.36,0.79,42,45,42,26,43,-3.47
1750,Insurance Brokers,WTW,1.43,0.28,0.28,0.56,0.55,0.43,42,52,59,53,67,-6.77
1751,Shell Companies,DRDB,1.41,0.71,0.77,0.65,0.6,0.87,42,38,37,46,56,-0.010000000000000009
1752,Banks - Regional,CHCO,1.37,0.53,0.48,0.38,0.43,0.73,42,40,39,52,64,-1.0899999999999999
1753,REIT - Specialty,DLR,1.37,0.53,0.54,0.45,0.53,0.83,42,51,48,59,67,-6.33
1754,Banks - Regional,ZION,1.36,0.49,0.42,0.4,0.26,0.75,42,42,56,55,38,-1.7899999999999998
1755,Financial Data & Stock Exchanges,NDAQ,1.35,0.38,0.51,0.23,0.71,0.75,42,50,53,84,72,-5.5
1756,Software - Application,ADSK,1.34,0.47,0.4,0.36,0.53,0.72,42,49,52,58,66,-5.3100000000000005
1757,Resorts & Casinos,BYD,1.26,0.38,0.3,0.55,0.55,0.8,42,46,70,79,72,-4.12
1758,Banks - Regional,MPB,1.26,0.62,0.5,0.36,0.27,0.88,42,43,38,24,72,-2.54
1759,Asset Management,RWAY,1.25,0.56,0.47,0.3,0.38,0.63,42,39,40,66,26,-0.75
1760,Specialty Industrial Machinery,RRX,1.25,0.61,0.48,0.47,0.54,0.74,42,38,30,63,9,-0.42999999999999994
1761,Shell Companies,ATII,1.24,0.74,0.83,0.4,0.4,0.83,41,38,35,46,52,-0.09000000000000008
1762,REIT - Specialty,OUT,1.23,0.52,0.48,0.38,0.37,0.7,41,49,53,58,39,-5.199999999999999
1763,Asset Management,SLRC,1.22,0.71,0.53,0.18,0.33,0.69,41,32,32,58,62,2.0
1764,Biotechnology,REGN,1.19,0.82,0.46,0.6,0.44,0.63,41,15,20,6,12,11.44
1765,Specialty Industrial Machinery,THR,1.12,0.73,0.53,0.63,0.42,0.74,41,36,23,34,42,0.41000000000000014
1766,Health Information Services,CERT,1.12,0.45,0.42,0.83,0.29,0.51,41,53,71,5,38,-7.829999999999999
1767,Biotechnology,EWTX,1.12,0.76,0.48,0.53,0.55,0.87,41,8,17,3,11,18.61
1768,Agricultural Inputs,NTR,1.11,0.28,0.4,0.48,0.38,0.83,41,50,59,71,80,-6.27
1769,Insurance - Property & Casualty,CB,1.11,0.44,0.45,0.47,0.31,0.54,41,38,31,32,69,-0.7699999999999998
1770,Banks - Regional,ALRS,1.09,0.54,0.48,0.37,0.34,0.88,41,46,50,34,57,-3.9299999999999997
1771,Banks - Regional,FHB,1.08,0.57,0.5,0.32,0.21,0.72,41,42,33,38,40,-2.01
1772,Food Distribution,USFD,1.07,0.4,0.43,0.22,0.56,0.72,41,44,52,86,75,-3.01
1773,Oil & Gas Refining & Marketing,SGU,1.05,0.47,0.6,0.51,0.66,0.36,41,44,39,55,73,-3.04
1774,Shell Companies,FERA,1.02,0.55,0.65,0.57,0.59,0.81,41,39,36,47,52,-1.0699999999999998
1775,Residential Construction,KBH,1.0,0.73,0.45,0.36,0.55,0.69,41,41,48,17,15,-1.8900000000000001
1776,Recreational Vehicles,LCII,1.0,0.8,0.57,0.07,0.37,0.57,41,26,24,45,14,4.32
1777,Metal Fabrication,RYI,1.0,0.46,0.5,0.58,0.32,0.44,41,54,59,31,44,-8.66
1778,Aerospace & Defense,SPR,1.0,0.38,0.51,0.42,0.35,0.92,41,53,54,67,69,-7.9
1779,Auto & Truck Dealerships,LAD,0.99,0.6,0.61,0.34,0.17,0.54,41,50,28,25,37,-6.42
1780,Banks - Regional,BFST,0.99,0.64,0.62,0.3,0.17,0.7,41,38,21,25,43,-0.3400000000000001
1781,Conglomerates,OTTR,0.99,0.64,0.47,0.3,0.33,0.61,41,39,46,26,50,-1.0599999999999998
1782,Oil & Gas E&P,RRC,0.96,0.42,0.45,0.78,0.3,0.6,41,51,55,58,61,-6.71
1783,Asset Management,RJF,0.96,0.45,0.39,0.42,0.57,0.64,41,48,63,73,60,-4.92
1784,Drug Manufacturers - General,SNY,0.94,0.67,0.61,0.61,0.41,0.69,41,41,36,22,69,-1.9700000000000002
1785,Building Materials,AMRZ,0.94,0.74,0.56,0.15,0.53,0.0,41,29,32,43,52,2.8499999999999996
1786,Specialty Industrial Machinery,OTIS,0.91,0.62,0.55,0.69,0.21,0.51,41,32,23,19,63,1.51
1787,Insurance - Diversified,BRK-B,0.89,0.38,0.41,0.52,0.45,0.61,41,39,44,37,86,-1.0499999999999998
1788,Auto & Truck Dealerships,PAG,0.89,0.42,0.38,0.31,0.33,0.66,41,43,55,58,50,-2.73
1789,Banks - Regional,TMP,0.88,0.54,0.48,0.29,0.39,0.77,41,43,46,40,63,-2.9
1790,Airlines,LUV,0.85,0.44,0.48,0.55,0.14,0.72,40,51,37,49,66,-6.78
1791,Food Distribution,SYY,0.85,0.34,0.33,0.59,0.59,0.51,40,43,55,66,45,-2.98
1792,Banks - Regional,BHRB,0.83,0.56,0.5,0.41,0.17,0.85,40,46,38,28,41,-4.09
1793,Asset Management,MFIC,0.82,0.67,0.65,0.25,0.22,0.69,40,36,28,47,34,0.1399999999999999
1794,Internet Retail,CHWY,0.8,0.16,0.29,0.65,0.37,0.6,40,37,59,71,95,-0.47
1795,REIT - Mortgage,LADR,0.8,0.55,0.71,0.18,0.38,0.75,40,46,39,50,46,-4.37
1796,Banks - Regional,PFIS,0.8,0.57,0.51,0.19,0.24,0.74,40,42,33,47,50,-2.4299999999999997
1797,Credit Services,MA,0.79,0.47,0.47,0.39,0.57,0.81,40,47,51,60,75,-5.02
1798,Shell Companies,XRPN,0.79,0.34,0.39,0.74,0.62,0.0,40,37,40,43,52,-0.020000000000000018
1799,Banks - Regional,HWC,0.78,0.41,0.3,0.42,0.36,0.84,40,35,62,60,61,0.45
1800,REIT - Specialty,EPR,0.76,0.26,0.39,0.62,0.14,0.78,40,52,66,79,80,-7.720000000000001
1801,REIT - Healthcare Facilities,SBRA,0.75,0.46,0.54,0.34,0.39,0.51,40,43,49,64,73,-3.3099999999999996
1802,Utilities - Regulated Electric,PNW,0.74,0.32,0.59,0.49,0.51,0.59,40,45,37,55,77,-3.71
1803,Oil & Gas Refining & Marketing,WKC,0.7,0.64,0.58,0.55,0.14,0.69,40,25,19,32,48,4.42
1804,Electronic Components,RAL,0.69,0.66,0.47,0.57,0.37,0.0,40,26,32,43,52,3.94
1805,Shell Companies,KFII,0.69,0.5,0.8,0.75,0.56,0.82,40,37,37,46,52,-0.27
1806,REIT - Office,NLOP,0.68,0.56,0.44,0.56,0.39,0.83,40,38,42,61,68,-0.92
1807,Confectioners,HSY,0.68,0.17,0.18,0.55,0.81,0.46,40,47,56,70,45,-4.79
1808,Shell Companies,DMAA,0.67,0.67,0.68,0.52,0.81,0.75,40,36,38,46,52,0.010000000000000009
1809,Insurance - Diversified,BRK-A,0.66,0.38,0.4,0.51,0.5,0.61,40,39,43,37,86,-1.3599999999999999
1810,Specialty Industrial Machinery,JBTM,0.66,0.3,0.27,0.53,0.56,0.76,40,49,68,78,47,-5.74
1811,Specialty Chemicals,KWR,0.64,0.51,0.54,0.31,0.41,0.44,40,50,33,24,7,-6.63
1812,Auto & Truck Dealerships,ABG,0.63,0.53,0.43,0.48,0.23,0.43,40,42,41,23,27,-2.63
1813,Telecom Services,KT,0.6,0.48,0.38,0.43,0.37,0.91,40,41,62,80,92,-2.39
1814,Banks - Regional,GABC,0.6,0.58,0.49,0.27,0.24,0.87,40,38,36,33,62,-0.89
1815,Farm & Heavy Construction Machinery,PCAR,0.6,0.71,0.55,0.39,0.52,0.48,40,36,34,42,27,-0.19000000000000006
1816,REIT - Mortgage,ARR,0.59,0.65,0.79,0.57,0.47,0.78,40,41,26,42,36,-2.45
1817,Capital Markets,LPLA,0.58,0.8,0.74,0.27,0.5,0.67,40,40,31,84,83,-1.71
1818,Shell Companies,SDHI,0.57,0.57,0.58,,0.53,0.0,40,36,37,43,52,0.009999999999999898
1819,Internet Retail,RVLV,0.55,0.73,0.52,0.27,0.38,0.47,40,29,14,22,18,2.37
1820,Utilities - Regulated Electric,EDN,0.55,0.8,0.65,0.37,0.69,0.54,40,1,1,62,88,35.44
1821,REIT - Mortgage,IVR,0.54,0.43,0.45,0.56,0.51,0.8,39,44,44,53,41,-3.5599999999999996
1822,Healthcare Plans,UNH,0.53,0.41,0.53,0.47,0.19,0.04,39,35,11,1,12,0.45
1823,Banks - Regional,BSVN,0.52,0.39,0.33,0.35,0.35,0.75,39,39,57,62,54,-1.6400000000000001
1824,Insurance - Specialty,FAF,0.5,0.61,0.6,0.29,0.73,0.57,39,45,39,41,63,-3.92
1825,Grocery Stores,KR,0.49,0.39,0.6,0.46,0.45,0.66,39,45,46,73,88,-4.0
1826,Medical Instruments & Supplies,ATRC,0.49,0.36,0.69,0.37,0.62,0.41,39,60,57,76,54,-13.54
1827,Capital Markets,LAZ,0.49,0.54,0.43,0.28,0.38,0.74,39,41,50,64,29,-2.09
1828,Medical Instruments & Supplies,PLSE,0.47,0.42,0.38,0.68,0.34,0.58,39,54,57,14,85,-9.66
1829,Banks - Regional,BY,0.46,0.53,0.5,0.3,0.21,0.84,39,44,33,29,50,-3.8899999999999997
1830,Software - Infrastructure,CHKP,0.46,0.55,0.33,0.68,0.19,0.5,39,18,29,28,83,9.13
1831,Software - Infrastructure,VRSN,0.45,0.27,0.25,0.26,0.39,0.8,39,43,65,79,95,-3.38
1832,Banks - Regional,GBFH,0.43,0.36,0.41,0.46,0.48,0.89,39,55,70,75,93,-9.74
1833,Shell Companies,TACH,0.43,0.73,0.78,0.67,0.63,0.0,39,33,37,43,52,0.51
1834,Medical Devices,ZBH,0.42,0.67,0.64,0.33,0.4,0.5,39,39,29,15,35,-1.7400000000000002
1835,Specialty Chemicals,ECL,0.41,0.35,0.47,0.42,0.4,0.73,39,55,48,57,66,-10.09
1836,Shell Companies,NPAC,0.39,0.5,0.71,0.68,0.39,0.0,39,36,35,43,52,-0.07999999999999996
1837,Oil & Gas E&P,VIST,0.39,0.75,0.66,0.38,0.42,0.64,39,9,3,24,34,17.13
1838,REIT - Mortgage,PMT,0.38,0.55,0.61,0.56,0.32,0.61,39,49,31,30,56,-6.19
1839,Health Information Services,HNGE,0.36,0.45,0.43,0.25,0.36,0.0,39,47,40,43,52,-5.13
1840,REIT - Mortgage,ABR,0.35,0.54,0.4,0.62,0.48,0.54,39,32,49,32,23,1.1099999999999999
1841,Oil & Gas Refining & Marketing,CAPL,0.3,0.69,0.64,0.55,0.63,0.73,39,32,39,46,81,1.03
1842,Medical Devices,BSX,0.28,0.65,0.63,0.15,0.54,0.88,39,36,36,71,86,-0.39
1843,Software - Infrastructure,CLBT,0.27,0.33,0.49,0.65,0.34,0.61,39,50,48,5,86,-7.17
1844,Banks - Regional,CARE,0.26,0.38,0.42,0.33,0.3,0.79,39,48,57,48,44,-6.09
1845,REIT - Industrial,SMA,0.25,0.51,0.79,0.49,0.39,0.78,39,46,49,41,52,-4.74
1846,Drug Manufacturers - General,AMGN,0.19,0.53,0.47,0.62,0.5,0.46,39,35,43,48,41,0.18
1847,Asset Management,MAIN,0.18,0.57,0.32,0.26,0.54,0.59,39,38,63,82,60,-1.72
1848,Banks - Regional,BUSE,0.17,0.53,0.53,0.26,0.24,0.8,39,46,32,32,34,-4.94
1849,Oil & Gas Midstream,PBA,0.16,0.3,0.17,0.59,0.48,0.76,39,37,47,39,72,-0.65
1850,Oil & Gas Integrated,EQNR,0.15,0.59,0.4,0.55,0.41,0.5,38,33,33,63,45,0.38
1851,Banks - Regional,PNC,0.14,0.5,0.41,0.39,0.28,0.78,38,39,51,57,36,-2.0
1852,Software - Application,BSY,0.11,0.56,0.31,0.42,0.52,0.63,38,40,50,82,33,-2.39
